Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - GRH0090,Ordinary Non AC Seater 2+3,05:50:00,12:50:00,07h 00m,443.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0039,Ordinary Non AC Seater 2+3,06:00:00,12:31:00,06h 31m,452.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0289,Ordinary Non AC Seater 2+3,06:30:00,13:30:00,07h 00m,443.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0036,Ordinary Non AC Seater 2+3,07:00:00,13:30:00,06h 30m,452.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0290,Ordinary Non AC Seater 2+3,07:00:00,14:00:00,07h 00m,443.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0041,Ordinary Non AC Seater 2+3,08:00:00,14:30:00,06h 30m,452.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0043,Ordinary Non AC Seater 2+3,09:00:00,15:30:00,06h 30m,452.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - RBL0011,Ordinary Non AC Seater 2+3,03:30:00,08:30:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0015,Ordinary Non AC Seater 2+3,04:00:00,09:00:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0019,Ordinary Non AC Seater 2+3,04:30:00,09:00:00,04h 30m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0023,Ordinary Non AC Seater 2+3,04:50:00,09:50:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0027,Ordinary Non AC Seater 2+3,05:10:00,10:10:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0031,Ordinary Non AC Seater 2+3,05:30:00,11:30:00,06h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - AWD0036,Janrath AC Seater 2+3,05:30:00,10:00:00,04h 30m,435.0,47 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0035,Ordinary Non AC Seater 2+3,05:50:00,10:50:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0017,Volvo AC Seater 2+2,06:00:00,10:30:00,04h 30m,708.0,38 Seats available,5.0,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0039,Ordinary Non AC Seater 2+3,06:10:00,11:10:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0009,Shatabdi AC Seater 2+2,06:20:00,10:50:00,04h 30m,503.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - RBL0043,Ordinary Non AC Seater 2+3,06:30:00,11:30:00,05h 00m,341.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0003,Janrath AC Seater 2+2,06:40:00,11:10:00,04h 30m,503.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0019,Volvo AC Seater 2+2,07:00:00,11:30:00,04h 30m,708.0,39 Seats available,3.3,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
UPSRTC - PYD0005,Janrath AC Seater 2+3,07:20:00,11:50:00,04h 30m,435.0,48 Seats available,2.8,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00:00,02:30:00,05h 30m,891.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:20:00,18:20:00,04h 00m,699.0,35 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00:00,17:40:00,04h 40m,499.0,30 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00:00,17:30:00,04h 30m,449.0,31 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00:00,03:45:00,04h 45m,689.0,33 Seats available,4.9,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15:00,15:15:00,04h 00m,599.0,12 Seats available,4.6,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30:00,04:30:00,05h 00m,739.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40:00,02:35:00,04h 55m,719.0,36 Seats available,4.7,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:00:00,00:30:00,04h 30m,949.0,15 Seats available,4.2,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Gola Bus Service,Bharat Benz A/C Seater /Sleeper (2+1),13:20:00,18:00:00,04h 40m,599.0,35 Seats available,4.6,https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
UPSRTC - BDN0064,Ordinary Non AC Seater 2+3,01:30:00,07:30:00,06h 00m,404.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0035,Ordinary Non AC Seater 2+3,02:30:00,08:45:00,06h 15m,404.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0026,Ordinary Non AC Seater 2+3,03:30:00,10:00:00,06h 30m,404.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00:00,10:00:00,06h 00m,443.0,52 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - SKD0021,Ordinary Non AC Seater 2+3,05:30:00,13:45:00,08h 15m,404.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GNA0072,Ordinary Non AC Seater 2+3,06:20:00,12:00:00,05h 40m,367.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0351,Ordinary Non AC Seater 2+3,10:05:00,15:05:00,05h 00m,404.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0210,Ordinary Non AC Seater 2+3,10:45:00,15:35:00,04h 50m,404.8,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0355,Ordinary Non AC Seater 2+3,10:50:00,15:40:00,04h 50m,404.8,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0003,Shatabdi AC Seater 2+2,11:00:00,17:00:00,06h 00m,555.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
RS YADAV SMART BUS,Bharat Benz A/C Seater /Sleeper (2+1),21:40:00,07:00:00,09h 20m,999.0,20 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
IntrCity SmartBus,A/C Seater / Sleeper (2+1),01:15:00,03:40:00,02h 25m,404.0,12 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),01:15:00,05:00:00,03h 45m,549.0,3 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),01:30:00,04:15:00,02h 45m,499.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),01:35:00,04:55:00,03h 20m,381.0,5 Seats available,4.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),01:40:00,05:25:00,03h 45m,381.0,5 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),02:35:00,06:45:00,04h 10m,467.0,8 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),01:45:00,05:15:00,03h 30m,381.0,5 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),01:50:00,06:10:00,04h 20m,440.18,5 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Anshi Raj Shree Travels,A/C Seater/Sleeper (2+1),02:00:00,05:00:00,03h 00m,1000.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),03:10:00,06:20:00,03h 10m,385.0,6 Seats available,3.5,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Sleeper (2+1),02:10:00,05:15:00,03h 05m,599.0,5 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Raj Kalpana Travels Pvt.Ltd,Non A/C Seater / Sleeper (2+1),02:15:00,05:30:00,03h 15m,600.0,3 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:20:00,05:15:00,02h 55m,399.0,8 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),02:25:00,06:15:00,03h 50m,393.0,7 Seats available,3.8,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
Shri Bawa Lal Tour and Travels,A/C Seater / Sleeper (2+1),02:30:00,07:16:00,04h 46m,599.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-delhi,Agra to Delhi
FlixBus,Bharat Benz A/C Sleeper (2+1),00:25:00,01:40:00,01h 15m,793.75,1 Seat available,3.9,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:00:00,08:30:00,05h 30m,599.0,1 Seat available,3.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),06:00:00,08:50:00,02h 50m,674.0,4 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,AC Seater (2+2),08:30:00,12:50:00,04h 20m,331.25,19 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
FlixBus,Bharat Benz A/C Sleeper (2+1),10:10:00,14:05:00,03h 55m,352.68,12 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
International Tourist Centre,A/C Seater / Sleeper (2+2),10:45:00,15:30:00,04h 45m,600.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Blueworld tourist private limited,A/C Seater / Sleeper (2+2),11:45:00,13:46:00,02h 01m,499.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Blueworld tourist private limited,A/C Seater / Sleeper (2+2),12:15:00,14:16:00,02h 01m,499.0,36 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Blueworld tourist private limited,AC Seater (2+2),12:30:00,14:31:00,02h 01m,499.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Fasttrack Travels,VE A/C Seater / Sleeper (2+2),22:30:00,01:50:00,03h 20m,799.0,22 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-moradabad,Delhi to Moradabad
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30:00,06:30:00,08h 00m,999.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50:00,07:30:00,07h 40m,900.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45:00,07:45:00,08h 00m,929.0,30 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdFouji travels,A/C Seater / Sleeper (2+1),20:00:00,03:00:00,07h 00m,1199.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:20:00,06:35:00,09h 15m,1069.0,37 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55:00,07:30:00,07h 35m,827.0,24 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,07:35:00,08h 20m,969.0,40 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdRaj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),22:45:00,06:45:00,08h 00m,979.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15:00,07:55:00,08h 40m,879.0,39 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00:00,07:20:00,09h 20m,809.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
RSRTC - 192993,A/C Seater / Sleeper (2+1),23:30:00,04:20:00,04h 50m,891.0,24 Seats available,3.4,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
BT Travels,A/C Seater / Sleeper (2+1),15:20:00,19:10:00,03h 50m,930.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),16:00:00,20:30:00,04h 30m,899.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00:00,21:30:00,05h 30m,840.0,9 Seats available,4.7,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30:00,04:00:00,04h 30m,1262.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),12:30:00,16:50:00,04h 20m,1119.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/agra-to-lucknow,Agra to Lucknow
